date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol,anzW,anzD,anzL,cbaW,cbaD,cbaL,mqgW,mqgD,mqgL,nabW,nabD,nabL,wbcW,wbcD,wbcL
20040316,1.070411517,0.4303617,0.393317127,0.20916779,1.524500549,0.759924089,-0.24109105,0.099502711,0.394424177,-0.980267613,1,0.5,0,21.13,34519883.58,240971000,7.980643473,41110490.8,285286000,7.939493897,7255598.081,41165000,6.673550208,47768705.04,386962000,9.100742938,32487586.56,231825000,8.135802457
20040317,0.748163765,1.642568688,0.508115987,0.177294644,1.173999989,0.836416646,1.152067661,0.700241084,0.851529103,1.455621242,-4,-5.5,0,20.34,34772776.5,240971000,7.929875157,41791462.12,285286000,7.826418257,7291699.236,41165000,6.645460498,47844026.24,386962000,9.087989879,32865768,231825000,8.053691853
20040318,-0.973658048,-0.879039369,1.313557815,-0.106321863,-1.418291412,-0.723297624,-1.015286188,-0.259552782,0.268817366,-1.094390157,0,5.5,0,18.11,34429564.68,240971000,7.998955759,41425755.3,285286000,7.886681919,7387242.066,41165000,6.572444985,47783769.28,386962000,9.09818911,32397543.36,231825000,8.155635149
20040319,-0.139097026,-0.457789947,0.754820119,0.271639532,0.072151789,-0.089491338,-0.121934368,0.170769311,0.482057709,0.115408197,3,2.5,0,18.53,34375373.34,240971000,8.00998932,41236596.6,285286000,7.918272203,7442451.787,41165000,6.531107379,47904283.2,386962000,9.077816307,32415552,231825000,8.151659796
20040322,-0.561225876,-0.828965089,-1.194206276,-1.023233629,-2.116603237,-1.13513229,0.65671238,-0.754375383,-0.522334275,-0.155981612,-1,-2,-0.5,19.15,34176671.76,240971000,8.050745072,40896110.94,285286000,7.975871139,7353278.479,41165000,6.598183194,47407163.28,386962000,9.162521721,31731223.68,231825000,8.305895365
20040323,-0.830702637,-0.278169524,-0.653795739,-0.043592376,-0.381077124,-0.390242337,0.592414965,-0.354450572,1.188027055,-0.095108376,3,-3,-0.5,21.58,33887651.28,240971000,8.110879359,40788954.36,285286000,7.994197436,7304438.28,41165000,6.635614735,47377034.8,386962000,9.167712514,31605163.2,231825000,8.335035688
20040324,0.497147676,0.493781806,0.50443714,-0.266647382,0.81153816,0.330839603,-0.724850496,-0.096960765,-0.265745572,-0.268925001,-2,-1.5,0,20.67,34050225.3,240971000,8.076928211,40990755,285286000,7.959764464,7340517.844,41165000,6.607914983,47241456.64,386962000,9.191153015,31857284.16,231825000,8.27698566
20040325,1.857964549,1.526846532,0.097625923,-0.683834162,1.698350833,0.888541897,0.378859073,0.434180486,-1.043208605,-0.623130011,0,0,1,19.81,34682457.6,240971000,7.947921707,41621382,285286000,7.854313487,7346908.957,41165000,6.603036629,46910043.36,386962000,9.249022433,32397543.36,231825000,8.155635149
20040326,1.054281091,0.664570316,1.275137738,1.010535282,0.016727927,0.650530796,-0.024263422,0.841214435,-0.471667204,-0.156306293,1,1,0,17.88,35043733.2,240971000,7.876293648,41898857.88,285286000,7.808920683,7440335.81,41165000,6.532680386,47377034.8,386962000,9.167712514,32397543.36,231825000,8.155635149
20040329,-1.330969622,-0.634140845,1.11916281,-0.906363367,-1.326309868,-1.02575567,-1.297054086,-0.473368327,0.632870893,-0.526872266,-1,12.5,2,17.33,34574074.92,240971000,7.969702026,41633994.54,285286000,7.852237052,7523139.596,41165000,6.471784681,46940171.84,386962000,9.24372781,31978968,231825000,8.24929585
20040330,-0.295755803,0.724797286,0.938178094,-0.140408239,-1.115960904,-0.12803866,0.293116715,0.211563712,0.708890817,0.567912193,-1,0,2,16.5,34465692.24,240971000,7.991619327,41936695.5,285286000,7.802777296,7593204.338,41165000,6.421294906,46864850.64,386962000,9.256977131,31618641.6,231825000,8.331908908
20040331,-0.612475912,0.149997742,0.122904564,-0.333921455,0.017138596,-0.171102273,0.452890726,-0.081077884,1.139688986,-0.796666855,-1,2,-1,16.28,34248926.88,240971000,8.035870083,41999758.2,285286000,7.792562915,7601711.429,41165000,6.415227924,46699144,386962000,9.286276082,31618641.6,231825000,8.331908908
20040401,1.067536588,0.62863493,1.121995551,0.695171804,2.102967168,1.065441826,0.935832396,0.905201947,0.381403763,-1.05338361,0,-5,-1,16.74,34610202.48,240971000,7.962426762,41631751.68,285286000,7.852606208,7686631.192,45934000,6.975829834,47015493.04,386962000,9.230520941,32285245.44,231825000,8.180524628
20040402,-0.033923439,-1.382725435,2.195864294,-0.654863192,-0.150684463,-0.589004774,-0.537359108,-0.218206337,0.393030769,0.995334058,-8.88E-14,5.5,1,16.65,34592138.7,240971000,7.966062494,41060262.4,285286000,7.947982875,7856513.9,45934000,6.84661347,46699144,386962000,9.286276082,32231196.48,231825000,8.192565754
20040405,0.070437053,-1.217380559,0.335175039,0.566986465,-1.617280987,-0.463807335,-0.447941182,0.40005413,-0.945881987,-0.071924836,-1,24.5,3,15.64,34610202.48,240971000,7.962426762,40563315.2,285286000,8.033103645,7881991.988,45934000,6.827714627,46955236.08,386962000,9.241083046,31708723.2,231825000,8.311079621
20040406,0.33078433,0.306201988,-0.584179152,0.977726335,0.470433064,0.521789329,-0.619125956,0.107186814,-0.662166371,-0.274183733,-2,2,-1,14.97,34718585.16,240971000,7.940691819,40687552,285286000,8.01162852,7835267.766,45934000,6.862467164,47407163.28,386962000,9.162521721,31852853.76,231825000,8.277997813
20040407,-0.39870192,-0.643268894,-0.505444311,-0.043582707,-0.379766521,-0.447692042,-1.121094911,0.07337556,0.82043599,0.124656387,0,-4,-2,15.32,34609866.72,240971000,7.962494307,40426654.72,285286000,8.056878734,7794934.657,45934000,6.892801161,47377034.8,386962000,9.167712514,31726739.52,231825000,8.306927958
20040408,-0.453094849,-0.277226417,-0.234146448,-0.139176699,0.24413681,-0.190561628,0.282229712,-0.132773791,1.022691489,0.927681841,0,2,2,15.76,34447124.4,240971000,7.995387981,40325387.85,285286000,8.074600276,7775826.091,45934000,6.907282321,47301713.6,386962000,9.180718425,31798804.8,231825000,8.290368347
20040409,0.018389315,0,0.011162272,0.020005586,0.016791279,0,0,0,0,0,-1,0,0,16.26,34447124.4,240971000,7.995387981,40325387.85,285286000,8.074600276,7775826.091,45934000,6.907282321,47301713.6,386962000,9.180718425,31798804.8,231825000,8.290368347
20040412,0.018301603,0,0.011161026,0.019915006,0.017018419,0,0,0,0,-0.560865341,0,0,0,16.26,34447124.4,240971000,7.995387981,40325387.85,285286000,8.074600276,7775826.091,45934000,6.907282321,47301713.6,386962000,9.180718425,31798804.8,231825000,8.290368347
20040413,-0.930783876,-0.215944276,-0.729475453,-0.458790639,-0.266647789,-0.439911122,-0.760105095,-0.368706557,0.065201802,-0.335933667,0,6,0,15.28,34121639.76,240971000,8.062116642,40238399.34,285286000,8.089894347,7718500.393,45934000,6.95115601,47075750,386962000,9.219985874,31708723.2,231825000,8.311079621
20040414,-0.299901678,-0.775599974,-0.402715349,-0.268334256,0.413943019,-0.304932088,0.258553636,-0.100491767,-3.205572481,3.782549744,-1,8.5,1,17.26,34013144.88,240971000,8.08464333,39927726.09,285286000,8.145060036,7686631.192,45934000,6.975829834,46942290.72,386962000,9.243355705,31834837.44,231825000,8.282116657
20040415,-0.728339708,-0.279821287,-2.647797966,-0.430084884,-0.379824026,-0.59180779,0.163046876,-0.437403741,-0.838069247,-1.877313588,-1,-8.88E-14,-2,15.62,33759990.16,240971000,8.137768668,40015845.36,285286000,8.129325832,7484922.464,45934000,7.136870518,46731381.84,386962000,9.28055976,31708723.2,231825000,8.311079621
20040416,-0.142086614,-1.004294796,-0.130476402,-4.293782929,-0.039883485,-1.517898983,0.617995681,-0.05713098,0.743799494,-0.451187785,-1,-4.5,1,15.74,33705742.72,240971000,8.149256493,39616186.48,285286000,8.201248413,7474299.397,45934000,7.145592725,44757877.32,386962000,9.645673637,31690706.88,231825000,8.315236005
20040419,1.562218012,-0.094071578,1.140957299,-0.214630559,-0.49583497,0.059465814,0.14466012,0.470878058,0.724932695,-0.510092807,8.88E-14,0,-3,14.94,34230134.64,240971000,8.039732754,39578718.46,285286000,8.208065625,7559240.752,45934000,7.076536191,44652422.88,386962000,9.666091895,31528560,231825000,8.352857219
20040420,0.964619255,1.285316906,0.851166202,-0.21536768,1.94103317,0.916618319,-0.297540025,0.559051481,-0.954244187,0.64092999,1,3,1,15.42,34555619.28,240971000,7.973424439,40090781.4,285286000,8.115999989,7622935.972,45934000,7.025762275,44546968.44,386962000,9.686606823,32141114.88,231825000,8.21272429
20040421,-1.510524905,0.062555093,-0.267707277,0.122599979,-0.657855855,-0.393897032,-0.478188881,-0.389146857,-1.291217396,-1.729709882,-1,3.5,2,16.67,34031227.36,240971000,8.080878907,40115760.08,285286000,8.111569105,7601711.429,45934000,7.04258665,44592163.2,386962000,9.67780283,31924919.04,231825000,8.261568924
20040422,0.601256337,-1.095614256,0.14960571,0.25737423,0.579414224,0.002730524,-0.848998698,-0.085663298,-0.219118138,1.288477022,1,-5.5,-1,15.6,34230134.64,240971000,8.039732754,39679077.96,285286000,8.189834408,7612312.904,45934000,7.034171293,44697617.64,386962000,9.657329416,32105082.24,231825000,8.220819379
20040423,-0.140088944,0.093834686,-0.408024077,0.122226661,0.184978192,0.036782944,3.452764858,0.612163483,0.710385501,0.004855585,0,-3.5,-2,14.61,34175887.2,240971000,8.050906933,39716546.4,285286000,8.183051545,7580465.294,45934000,7.059522498,44742812.4,386962000,9.648584638,32159131.2,231825000,8.208683548
20040426,0.282605153,-0.125451907,-0.269121367,-0.046331645,-0.601178204,-0.091551375,0.144259186,-0.188192156,0,0.541627708,-1,0,0,14.01,34266299.6,240971000,8.032302957,39666588.48,285286000,8.19209821,7559240.752,45934000,7.076536191,44712682.56,386962000,9.654412526,31965706,231825000,8.252303453
20040427,-0.350600346,-0.663387427,-0.720736801,-0.688819133,-0.604814226,-0.515911752,-0.096524979,-0.113830284,-0.095335383,1.396707146,0,-1,3,14.77,34139722.24,240971000,8.058376114,39404309.4,285286000,8.239969545,7504031.03,45934000,7.121243344,44396319.24,386962000,9.716082924,31767497,231825000,8.297553219
20040428,-1.205926968,-0.572696035,-0.102561889,-0.080564712,0.356687341,-0.429422754,0.105696496,-0.051241981,-0.286552697,-0.183311809,0,-1,2,15.07,33723825.2,240971000,8.145423112,39179498.76,285286000,8.281512246,7495545.532,45934000,7.128173034,44351124.48,386962000,9.724964802,31875611,231825000,8.272801767
20040429,0.287422984,-0.064051554,-0.841792463,-0.114559638,-0.663698666,-0.31417136,-1.319178202,-1.269118636,-1.9176969,1.233631965,0,7.5,1,16.29,33814237.6,240971000,8.126317702,39154519.8,285286000,8.286157549,7431828.72,45934000,7.180712948,44290864.8,386962000,9.736835502,31659383,231825000,8.32247372
20040430,-0.677781557,-0.31892681,-0.993094639,0.25906953,-0.55356985,-0.229783156,-0.490523933,-0.01520214,0.569485531,-0.123587699,1,2,0,16.6,33579165.36,240971000,8.176205764,39030750,285286000,8.309262569,7357510.433,45934000,7.243144392,44396319.24,386962000,9.716082924,31479193,231825000,8.36438828
20040503,0.234931654,0.669736357,-1.266580397,-0.046551723,0.359995577,0.269527063,-0.341838134,-0.544973145,-0.041559881,1.981647595,-1,-4.5,2,17.19,33651495.28,240971000,8.160781356,39293036.64,285286000,8.260472195,7264083.58,45934000,7.323440458,44366189.4,386962000,9.722002165,31587307,231825000,8.339182159
20040504,-0.843436036,-0.350809547,0.884593752,-0.148632088,0.868949846,0.296923832,0.258240551,0.278831191,0.096946202,-0.337963209,0,-1,0,16.62,33362175.6,240971000,8.222880273,39155648.4,285286000,8.285947536,7327778.8,45934000,7.268475244,44290864.8,386962000,9.736835502,31857592,231825000,8.276915343
20040505,-0.632495441,0.096061953,1.135766428,-0.490095845,1.365227543,0.054224498,0.683559813,0.482151105,1.251821836,0.056796142,0,3,-3,16.55,33145185.84,240971000,8.270165905,39193117.92,285286000,8.278982003,7410604.177,45934000,7.198414988,44064891,386962000,9.781639787,32290048,231825000,8.179456655
20040506,-0.143636546,-0.831706862,-0.133038038,-0.492602687,-2.869438483,-1.032799244,1.121277569,-0.239571643,-0.054697116,-0.353350066,4,2,1,15.77,33096519.9,240971000,8.280856136,38868382.08,285286000,8.33979612,7399981.11,45934000,7.207313143,43838917.2,386962000,9.826905971,31371079,231825000,8.389768136
20040507,-0.417918567,-0.548177632,0.040953635,0.944906716,-1.60272944,-0.146215902,-0.087413918,-0.184378014,-1.808068025,3.162623263,-4,5.5,-4,17.05,32951835.66,240971000,8.312824769,38656054.8,285286000,8.38011164,7402097.087,45934000,7.205538709,44245670.04,386962000,9.745759747,30866547,231825000,8.510558275
20040510,-0.750964938,-0.485961813,-0.160985853,-1.005139747,-1.037666215,-0.862567328,-0.687762534,-1.182048209,-2.839374303,-0.167614773,-1,14,-4,18.13,32698638.24,240971000,8.369450625,38468707.2,285286000,8.416053743,7389358.043,45934000,7.216236882,43793722.44,386962000,9.836015265,30542205,231825000,8.590316416
20040511,0.130916122,0.647098451,-0.449201442,0.809500229,-0.336083347,0.355722715,0.511315935,0.099226034,-0.229522407,1.096112656,-3,-0.5,1,19.77,32734809.3,240971000,8.361307585,38718504,285286000,8.368208234,7355394.456,45934000,7.244940401,44140215.6,386962000,9.766654053,30434091,231825000,8.61728024
20040512,1.064384712,1.154716809,1.015891047,-0.766113897,0.491075188,0.450288123,0.517352874,0.660648303,0.572821271,-0.697342933,3,-4,-1,18.57,33078434.37,240971000,8.284836921,39168138.24,285286000,8.283624211,7429712.743,45934000,7.182473211,43793722.44,386962000,9.836015265,30578243,231825000,8.581370846
20040513,-0.637974551,-0.510803362,0.240019317,-1.049983282,0.136432328,-0.600343435,-0.112699245,-0.23845553,-1.250106085,1.227282364,0,2.5,2,18.14,32861408.01,240971000,8.332948117,38968300.8,285286000,8.32097613,7446705.332,45934000,7.168365465,43326709.92,386962000,9.931257433,30614281,231825000,8.572446336
20040514,-3.052811267,-1.225817052,-0.388683553,-0.710458752,-1.762632842,-1.113340174,-0.670561577,-0.203707413,-0.536427528,-0.550067416,-1,0.5,2,18.86,31866703.86,240971000,8.561842639,38493686.88,285286000,8.411241248,7416973.699,45934000,7.193091935,43010346.6,386962000,9.996951445,30073711,231825000,8.708559812
20040517,-0.54818642,0.226862589,0.011667931,0.232214067,-0.401354563,-0.093670487,0.713400525,-0.416488772,0.839611186,-0.658310361,1,-9,-3,18.47,31685848.56,240971000,8.605003841,38581115.76,285286000,8.394446593,7416973.699,45934000,7.193091935,43100736.12,386962000,9.978083319,29947578,231825000,8.74102667
20040518,1.155823173,0.77434938,-2.625761267,0.684037398,2.161607982,1.111124608,0.504901129,0.786088896,-1.495925071,-0.357139618,2,-0.5,-1,19.96,32047559.16,240971000,8.519168583,38880871.92,285286000,8.337438332,7223750.471,45934000,7.358746774,43386969.6,386962000,9.918852908,30596262,231825000,8.576905963
20040519,0.695645443,1.371952758,-1.526770247,1.435474156,1.189287846,1.196054112,-0.011610966,0.560463047,1.870026227,0.55601403,-1,5,1,19.33,32264585.52,240971000,8.468591216,39417935.04,285286000,8.237466897,7113331.028,45934000,7.457452889,44004631.32,386962000,9.793665312,30956642,231825000,8.48869984
20040520,-1.163260064,0.91384448,-1.186721578,0.056060347,-1.329297536,-0.258883581,-0.182555286,-0.355718378,-0.561677865,-0.566094767,-1,2.5,-1,18.93,31884789.39,240971000,8.557553448,39780140.4,285286000,8.171568454,7028389.674,45934000,7.535494207,44019696.24,386962000,9.790655844,30542205,231825000,8.590316416
20040521,0.699164613,1.18641354,1.036104247,0.295231586,1.482486216,0.815596215,0.24721551,0.489467925,1.077364439,-1.348385402,2,-4.5,-1,18.67,32101815.75,240971000,8.506460129,40254754.32,285286000,8.087013815,7100591.984,45934000,7.469038089,44140215.6,386962000,9.766654053,30992680,231825000,8.47999205
20040524,0.470276029,1.018394229,-1.310313372,0.158199817,0.71350339,0.537589639,-0.295740603,0.212906932,-0.530049232,2.662871465,-1,4,1,18.49,32246499.99,240971000,8.472779994,40666919.04,285286000,8.015185973,7007165.131,45934000,7.55529007,44200475.28,386962000,9.754702241,31227405.76,231825000,8.4237675
20040525,0.244765971,-0.184307706,-0.746318341,-0.559195265,-0.097251204,-0.100639197,1.44624391,-0.169782665,0.544335967,-1.06528601,0,-4.5,-1,18.08,32318842.11,240971000,8.45605301,40591980,285286000,8.028137085,6954071.387,45934000,7.605339152,43944371.64,386962000,9.805723818,31191346.4,231825000,8.43234989
20040526,-0.259546249,0.613352807,-0.015542914,0.739019583,0.306824101,0.241847609,0.842477655,0.869662853,1.249306425,-0.309145418,1,-3.5,0,15.96,32228414.46,240971000,8.476973473,40841776.8,285286000,7.985151537,6951955.41,45934000,7.607349629,44260734.96,386962000,9.742782973,31281494.8,231825000,8.410931015
20040527,1.025566831,0.609613713,0.500818946,0.700020808,0.190794737,0.568767677,0.597471604,0.561063371,0.422357379,-2.709077947,0,-7.5,0,15.97,32553954,240971000,8.402203738,41091573.6,285286000,7.94268861,6985918.997,45934000,7.575226541,44562033.36,386962000,9.683670174,31335583.84,231825000,8.398138844
20040528,0.739867567,-0.060146482,1.432709063,1.763883263,-1.022586357,0.503889012,0.580350364,0.173047894,0.992529291,1.255912853,8.88E-14,-2,0,15.28,32789065.89,240971000,8.349126712,41066593.92,285286000,7.946911657,7085715.372,45934000,7.482619974,45345409.2,386962000,9.533653281,31011049.6,231825000,8.475561227
20040531,-0.421782641,-1.009362536,0.433582752,0.35282624,0.828767579,-0.153284765,0.127702061,0.288895168,-0.641922383,0,0,1.5,1,15.5,32644381.65,240971000,8.381699019,40654429.2,285286000,8.017341176,7119698.162,45934000,7.451678001,45496058.4,386962000,9.505396151,31263465.12,231825000,8.415204908
20040601,-0.090373784,0.490603978,-0.314731028,-0.011973169,-0.097283291,0.067830073,-0.346827128,-0.085495911,0.23771248,3.51575286,0,1.5,0,15.5,32608210.59,240971000,8.38988726,40854266.64,285286000,7.983016058,7096322.093,45934000,7.472930541,45480993.48,386962000,9.50821344,31227405.76,231825000,8.4237675
20040602,1.779189032,0.63993986,0.342052189,0.31876525,0.421497426,0.757931513,0.426469887,0.571315976,-1.024786114,-0.992357605,2,-4,0,16.3,33186947.55,240971000,8.261017291,41116553.28,285286000,7.938470695,7119698.162,45934000,7.451678001,45616577.76,386962000,9.482924827,31353613.52,231825000,8.393884595
20040603,0.183468685,0.121957995,-0.015177501,0.087075446,-0.096968242,-0.000815486,0.10398875,-0.270183198,-2.312406775,-0.178237741,2,-3.5,-2,16.08,33241204.14,240971000,8.249165794,41166512.64,285286000,7.930050221,7117580.921,45934000,7.453597158,45646707.6,386962000,9.477325537,31317554.16,231825000,8.402397991
